timestamp,frame_number,preprocess_ms,inference_ms,postprocess_ms,fps,objects_detected,alert_active
1773061708.481,1325,2.1,114.3,0.2,7.8,0,False
1773061708.626,1326,4.5,106.9,0.3,7.7,0,False
1773061708.812,1327,4.8,127.6,0.2,7.4,0,False
1773061708.989,1328,3.2,111.5,0.2,7.3,0,False
1773061709.111,1329,1.2,97.2,0.2,7.2,0,False
1773061709.228,1330,2.9,99.3,0.2,7.2,0,False
1773061709.358,1331,1.6,112.2,0.2,7.1,0,False
1773061709.490,1332,1.5,117.2,0.3,7.7,0,False
1773061709.609,1333,2.0,102.6,0.2,7.7,0,False
1773061709.718,1334,1.5,93.2,0.2,7.7,0,False
1773061709.836,1335,2.4,97.9,0.2,7.7,0,False
1773061709.948,1336,1.8,95.6,0.2,7.7,0,False
1773061710.069,1337,1.7,104.1,0.3,7.7,0,False
1773061710.191,1338,1.2,102.9,0.2,7.7,0,False
1773061710.308,1339,1.1,102.1,0.2,7.7,0,False
1773061710.422,1340,1.0,99.3,0.2,7.7,0,False
1773061710.538,1341,1.7,102.3,0.2,7.7,0,False
1773061710.646,1342,1.8,92.6,0.2,7.8,0,False
1773061710.765,1343,1.6,102.5,0.2,7.8,0,False
1773061710.871,1344,2.1,90.6,0.2,7.9,0,False
1773061710.978,1345,2.5,89.8,0.2,8.0,0,False
1773061711.076,1346,1.1,82.5,0.2,8.2,0,False
1773061711.174,1347,1.2,81.7,0.3,8.5,0,False
1773061711.269,1348,1.2,80.3,0.2,8.8,0,False
1773061711.366,1349,1.2,81.0,0.3,8.9,0,False
1773061711.463,1350,1.2,80.7,0.2,8.9,0,False
1773061711.561,1351,1.0,82.6,0.2,9.1,0,False
1773061711.657,1352,1.2,81.0,0.2,9.2,0,False
1773061711.754,1353,1.2,80.2,0.2,9.3,0,False
1773061711.851,1354,1.2,81.6,0.2,9.4,0,False
1773061711.946,1355,1.2,80.9,0.2,9.5,0,False
1773061712.043,1356,1.2,81.6,0.2,9.5,0,False
1773061712.138,1357,1.2,79.9,0.2,9.7,0,False
1773061712.233,1358,1.2,79.6,0.2,9.8,0,False
1773061712.328,1359,1.2,79.8,0.2,9.9,0,False
1773061712.423,1360,1.2,79.5,0.2,10.0,0,False
